TAT_ID|PRDCD|TOKO_IN
2942/TAT/HO/10/2020|20022418|T33Z,FOJ4,T1YU,TFD3,T4RV,T6R2,TN3I,TOFI,F74Q,TUQU,TCXG,TVV5,T00Z,FT33,TDM3,TQNR,T3S4,FYQT,TDR2,T6OQ,FN9F,F06I,FZ69,TECK,T2P6,T4DS,FDLP,F5G0,TDWO,FSX7,T0QW,TGT6,T1EO,TJ4I,TVD7,TKOU,TVZN,FZP9,T4TW,TLE6,TBY8,TZWN,FZW6,FPIS,FIVK,F0KQ,FNK9,FT31,TT8K,FUTY,T11Z,TUDM,F0HN,T121,TAF9,FQ26,TE2K,FZ97,T4LD,FGC0,FR0N,TFP2,FQFA,TND8,T4PY,FR30,TNUX,FRIO,TZI6,FLX3,TQ0M,FVV0,TNXK,F8T5,T7JF,TVVB,T6U0,TOLF,FQ3P,TRKK,TSB8,TSZT,TBZI,TU6I,TH7D,TJ1A,TRIF,F1G1,TXLL,T8MG,T07Z,FFGI,TYTQ,FX88,T8OA,TZ46,T5GB,TW5C,TXC6,FX89,TZKX,FYAM,T01Z,TV6F,TOVJ,FMZ9,TW8F,T8OU,T5PR,FN81,TK2X,TW90,T4A3,F2CC,FEES,TNK9,FFYK,TV0X,T00Y,TVC0,T2PA,TVWG,TMM5,T2KA,FXH1,T3M5,F2BZ,TZ63,TY3V,F3OT,F8PI,F1XB,TZ47,TA6I,T70Z,T5MN,TVE6,T85Z,TZMP,TH0K,TZU1,T9BT,F1UV,T92Z,FUBG,F3GN,TPEP,TBV3,FVV9,TID5,F6RC,TZ55,FX84,FGN4,TI42,TIIB,FZMX,T9D8,T3S6,TK4P,T7TJ,T2SK,TN85,TBWQ,T76Z,T36Z,TNAK,F0DA,F67X,F4TQ,TSXE,F67Z,F65S,F67N,TN10,F6VC,TFGT,F8GB,FSKR,FA0L,TNWK,TOU7,FSUU,FABU,F8DC,FAES,TZ35,TZL6,T7NS,F65Q,THQZ,FMMY,TKED,TMKK,TQF4,TO48,TG3F,TX4N,F5LH,TNKY,TPPT,TZMV,TOJS,TYVK,TSAU,F6EB,TTAV,FNQO,TPK2,TWIW,TZ11,T29Z,FBY4,TX5K,TQ6H,TYUM,T5ZM,TZ15,FY82,TZ38,TNX7,F11B,TY64,F9XD,TKJJ,TDFM,FQZ0,FYGW,F25Q,FCV1,TN5P,FHKP,TI8E,TKP8,FDGI,FJ6K,TKB4,TLY1,T8VX,FN66,FFM2,TAN0,FNOT,FC9Y,TSCS,TSMU,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,TMKV,THZS,FZMM,FCY3,FGXK,F5ET,T27Z,T86Z,F9LX,TD9H,FRRI,TSN3,TAET,T7LJ,TTI2,TR3J,TAIJ,TLO2,TSKR,FQ8Y,T9R3,T62Z,TZR8,FC4W,T40Z,TI2E,TGJC,FUI6,FPL4,T43Z,TIEW,FITF,T102,FP0Y,T47Z,T15Z,TQY2,TV8D,T15P,FOWL,FDWP,TV9X,FSY0,FQIA,TUSF,FFIT,FUFO,T21Z,TWIE,FT5I,T2I7,FGHH,TM19,TWLH,THN4,T010,FO4G,THO9,T3YQ,T2RN,FLHX,FDMM,T0PQ,TWCO,TV6T,TCIZ,TUG6,T0PZ,TRUR,T32Z,T4VT,FMVY,T69Z,T52S,T5I8,FV1C,T6VS,FAF7,TZ12,TXGG,F7A5,TPGT,T6W4,FQWB,T10Z,FFLS,F9P5,FTRX,FG4Q,TSWR,FV4X,F1JT,FZEG,TAXI,FR51,T9MI,FIX8,FJAV,TWBS,FA8J,T04Z,TYWR,TZ66,TRBN,FR00,F9WL,T9KF,FFVH,F4XZ,TZ33,T3NL,T0Q1,TT2O,TZYF,FLTY,T5SG,TYL2,FQFO,TY8C,T3S1,FC4F,TZ5D,T77Z,T7ZB,T8BB,FEBZ,T9EY,T4R0,TXNH,FFDX,TRMB,TDY4,T6UA,F5P1,T90Z,FFJF,F4F2,TSJR,TEQQ,T0V5,FBFJ,T75Z,F6YE,F4L2,TGZS,F9P8,TZTW,TZ00,TY43,TZ78,TCTY,FQE7,TSZO,TFN8,FQ00,F4ZG,TL1W,TDNE,T0HP,FEDT,TZ89,FZOI,FG90,TOV5,FGAL,TRB3,FGDY,TPR3,FYZA,FJJ7,FJWI,THZH,TFU5,TOC2,T5UP,T8A0,FLCG,TOPX,T9DA,F0JB,T54Z,T0DC,TPCZ,TAZV,T17Z,TTWD,TB3W,FT52,TIQP,TBYQ,FW2Q,FATV,TDJX,FX96,FBJQ,TLQA,TFEB,FX99,FBQJ,TMZY
2942/TAT/HO/10/2020|20048641|T2P6,T4DS,FDLP,TDWO,FSX7,T0QW,TGT6,T1EO,TJ4I,TVD7,TKOU,TVZN,FZP9,T4TW,TLE6,TBY8,TZWN,FZW6,FIVK,F0KQ,FNK9,FT31,TT8K,FUTY,TUDM,F0HN,T121,TAF9,TNK9,FFYK,FQ26,TE2K,FZ97,TFD3,T4LD,FGC0,FR0N,TFP2,FQFA,TND8,T4PY,FR30,TNUX,TMM5,FRIO,TZI6,FLX3,FXH1,TQ0M,FVV0,TNXK,F8T5,T7JF,TVVB,T6U0,TOLF,FQ3P,TRKK,TA6I,TSB8,TSZT,TBZI,TU6I,TRIF,F1G1,TXLL,T8MG,T07Z,FFGI,TYTQ,FX88,T8OA,TZ46,T5GB,TW5C,TXC6,FX89,TZKX,FYAM,T01Z,TV6F,TOVJ,FMZ9,TW8F,T36Z,T8OU,TNAK,T5PR,FN81,TK2X,TW90,T4A3,F2CC,FEES,TV0X,T00Y,TVC0,T2PA,TN10,TVWG,T2KA,T3M5,F2BZ,TZ63,TY3V,F8DC,F3OT,F8PI,F1XB,TZ47,T70Z,T5MN,TVE6,T85Z,TZMP,TH0K,TZU1,T9BT,F1UV,T92Z,FUBG,F3GN,TPEP,TBV3,FVV9,TID5,F6RC,TG3F,F5LH,TZ55,FX84,FGN4,TI42,TIIB,FZMX,T9D8,T3S6,TK4P,T7TJ,T2SK,TN85,TBWQ,T76Z,TNX7,F0DA,F9XD,F67X,F4TQ,TSXE,F67Z,F65S,F67N,F6VC,TFGT,F8GB,FSKR,FA0L,TNWK,TOU7,FSUU,FABU,FAES,TZ35,TZL6,T7NS,F65Q,TMKV,THQZ,THZS,FMMY,TKED,TMKK,TQF4,TO48,TX4N,TNKY,TPPT,TZMV,TOJS,TR3J,TYVK,TSAU,F6EB,TTAV,FNQO,TLO2,TPK2,TWIW,TZ11,T29Z,FBY4,TX5K,TQ6H,TZR8,TYUM,T5ZM,TZ15,FY82,TZ38,F11B,TY64,TKJJ,TDFM,FQZ0,FYGW,F25Q,FCV1,TN5P,FHKP,TI8E,TKP8,FDGI,FJ6K,TKB4,TLY1,T8VX,FN66,FFM2,T2I7,TAN0,FNOT,FC9Y,TSCS,THO9,TSMU,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,FZMM,FCY3,FGXK,F5ET,T27Z,T86Z,F9LX,TRUR,TD9H,FMVY,FRRI,TSN3,TAET,T7LJ,TTI2,TAIJ,TSKR,FQ8Y,TXGG,T9R3,T62Z,T10Z,FC4W,T40Z,TI2E,F9P5,TGJC,FUI6,FPL4,T43Z,TIEW,FITF,FV4X,T102,FP0Y,T47Z,TCIZ,T15Z,TQY2,TV8D,T15P,FOWL,FDWP,T9MI,TV9X,FSY0,FQIA,TUSF,FFIT,FUFO,T21Z,TWIE,FT5I,FGHH,TM19,TWLH,THN4,T010,FO4G,T3YQ,T2RN,TYWR,FLHX,FDMM,T0PQ,TZ66,TRBN,TWCO,TV6T,TUG6,T0PZ,T32Z,T4VT,T69Z,T52S,TZ5D,T5I8,FV1C,T6VS,FAF7,TZ12,F7A5,TPGT,T6W4,FQWB,FFLS,TSJR,T0V5,FTRX,FG4Q,TSWR,FR00,F1JT,FZEG,TY43,TZ78,TAXI,FQE7,FR51,FIX8,T0HP,FJAV,TWBS,FA8J,T04Z,TRB3,FYZA,FJJ7,F9WL,T9KF,FFVH,F4XZ,TZ33,T3NL,T0Q1,TT2O,TZYF,FLTY,T5SG,TYL2,FQFO,TY8C,T3S1,F0JB,FC4F,T77Z,T7ZB,T8BB,FEBZ,T9EY,T4R0,TXNH,FFDX,TRMB,TDY4,T6UA,F5P1,T90Z,FFJF,F4F2,TEQQ,FBFJ,T75Z,F6YE,F4L2,TGZS,F9P8,TZTW,TZ00,T33Z,TCTY,TSZO,TFN8,FQ00,F4ZG,TL1W,TDNE,FEDT,TZ89,FZOI,FG90,F74Q,TOV5,FGAL,FGDY,TPR3,FJWI,TMZY,THZH,TFU5,F5G0,TOC2,T5UP,T8A0,FLCG,TOPX,T9DA,T54Z,T0DC,TPCZ,TAZV,T17Z,FPIS,TTWD,TB3W,FT52,TIQP,TBYQ,FW2Q,FATV,TDJX,T11Z,FX96,FBJQ,TLQA,TFEB,FX99,FBQJ,FOJ4,T1YU,T4RV,T6R2,TN3I,TOFI,TUQU,TCXG,TVV5,T00Z,FT33,TDM3,TQNR,T3S4,FYQT,TDR2,T6OQ,FN9F,TH7D,F06I,TJ1A,FZ69,TECK
2942/TAT/HO/10/2020|20048642|TAF9,TNK9,FFYK,FQ26,TE2K,FZ97,TFD3,T4LD,FGC0,FR0N,TFP2,FQFA,TND8,T4PY,FR30,TNUX,TMM5,FRIO,TZI6,FLX3,FXH1,TQ0M,FVV0,TNXK,F8T5,T7JF,TVVB,T6U0,TOLF,FQ3P,TRKK,TA6I,TSB8,TSZT,TBZI,TU6I,TRIF,F1G1,TXLL,T8MG,T07Z,FFGI,TYTQ,FX88,T8OA,TZ46,T5GB,TW5C,TXC6,FX89,TZKX,FYAM,T01Z,TV6F,TOVJ,FMZ9,TW8F,T36Z,T8OU,TNAK,T5PR,FN81,TK2X,TW90,T4A3,F2CC,FEES,TV0X,T00Y,TVC0,T2PA,TN10,TVWG,T2KA,T3M5,F2BZ,TZ63,TY3V,F8DC,F3OT,F8PI,F1XB,TZ47,T70Z,T5MN,TVE6,T85Z,TZMP,TH0K,TZU1,T9BT,F1UV,T92Z,FUBG,F3GN,TPEP,TBV3,FVV9,TID5,F6RC,TG3F,F5LH,TZ55,FX84,FGN4,TI42,TIIB,FZMX,T3S6,TK4P,T7TJ,T2SK,TN85,TBWQ,T76Z,TNX7,F0DA,F9XD,F67X,F4TQ,TSXE,F67Z,F65S,F67N,F6VC,TFGT,F8GB,FSKR,FA0L,TNWK,TOU7,FSUU,FABU,FAES,TZ35,T17Z,TZL6,T7NS,F65Q,TMKV,THQZ,THZS,FMMY,TKED,TMKK,TQF4,TO48,TX4N,TNKY,TPPT,TZMV,TOJS,TR3J,TYVK,TSAU,F6EB,TTAV,FNQO,TLO2,TPK2,TWIW,TZ11,T29Z,FBY4,TX5K,TQ6H,TZR8,TYUM,T5ZM,TZ15,FY82,TZ38,F11B,TY64,TKJJ,TDFM,FQZ0,FYGW,F25Q,FCV1,TN5P,FHKP,TI8E,TKP8,FDGI,FJ6K,TKB4,TLY1,T8VX,FN66,FFM2,T2I7,TAN0,FNOT,FC9Y,TSCS,THO9,TSMU,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,FZMM,FCY3,FGXK,F5ET,T27Z,T86Z,F9LX,TRUR,TD9H,FMVY,FRRI,TSN3,TAET,T7LJ,TTI2,TAIJ,TSKR,FQ8Y,TXGG,T9R3,T62Z,T10Z,FC4W,T40Z,TI2E,F9P5,TGJC,FUI6,FPL4,T43Z,TIEW,FITF,FV4X,T102,FP0Y,T47Z,TCIZ,T15Z,TQY2,TV8D,T15P,FOWL,FDWP,T9MI,TV9X,FSY0,FQIA,TUSF,FFIT,FUFO,T21Z,TWIE,FT5I,FGHH,TM19,TWLH,THN4,T010,FO4G,T3YQ,T2RN,TYWR,FLHX,FDMM,T0PQ,TZ66,TRBN,TWCO,TV6T,TUG6,T0PZ,T32Z,T4VT,T69Z,T52S,TZ5D,T5I8,FV1C,T6VS,FAF7,TZ12,F7A5,TPGT,T6W4,FQWB,FFLS,TSJR,T0V5,FTRX,FG4Q,TSWR,FR00,F1JT,FZEG,TY43,TZ78,TAXI,FQE7,FR51,FIX8,T0HP,FJAV,TWBS,FA8J,T04Z,TRB3,FYZA,FJJ7,F9WL,T9KF,FFVH,F4XZ,TZ33,T3NL,T0Q1,TT2O,TZYF,FLTY,T5SG,TYL2,FQFO,TY8C,T3S1,F0JB,FC4F,T77Z,T7ZB,T8BB,FEBZ,T9EY,T4R0,TXNH,FFDX,TRMB,TDY4,T6UA,F5P1,T90Z,FFJF,F4F2,TEQQ,FBFJ,T75Z,F6YE,F4L2,TGZS,F9P8,TZTW,TZ00,T33Z,TCTY,TSZO,TFN8,FQ00,F4ZG,TL1W,TDNE,FEDT,TZ89,FZOI,FG90,F74Q,TOV5,FGAL,FGDY,TPR3,FJWI,TMZY,THZH,TFU5,F5G0,TOC2,T5UP,T8A0,FLCG,TOPX,T9DA,T54Z,T0DC,TPCZ,TAZV,FPIS,TTWD,TB3W,FT52,TIQP,TBYQ,FW2Q,FATV,TDJX,T11Z,FX96,FBJQ,TLQA,TFEB,FX99,FBQJ,FOJ4,T1YU,T9D8,T4RV,T6R2,TN3I,TOFI,TUQU,TCXG,TVV5,T00Z,FT33,TDM3,TQNR,T3S4,FYQT,TDR2,T6OQ,FN9F,TH7D,F06I,TJ1A,FZ69,TECK,T2P6,T4DS,FDLP,TDWO,FSX7,T0QW,TGT6,T1EO,TJ4I,TVD7,TKOU,TVZN,FZP9,T4TW,TLE6,TBY8,TZWN,FZW6,FIVK,F0KQ,FNK9,FT31,TT8K,FUTY,TUDM,F0HN,T121
2942/TAT/HO/10/2020|20048643|TRIF,F1G1,TXLL,T8MG,T07Z,FFGI,TYTQ,FX88,T8OA,TZ46,T5GB,TW5C,TXC6,FX89,TZKX,FYAM,T01Z,TV6F,TOVJ,FMZ9,TW8F,T36Z,T8OU,TNAK,T5PR,FN81,TK2X,TW90,T4A3,F2CC,FEES,TV0X,T00Y,TVC0,T2PA,TN10,TVWG,T2KA,T3M5,F2BZ,TZ63,TY3V,F8DC,F3OT,F8PI,F1XB,TZ47,T70Z,T5MN,TVE6,T85Z,TZMP,TH0K,TZU1,T9BT,F1UV,T92Z,FUBG,F3GN,TPEP,TBV3,FVV9,TID5,F6RC,TG3F,F5LH,TZ55,FX84,FGN4,TI42,TIIB,FZMX,T3S6,TK4P,T7TJ,T2SK,TN85,TBWQ,T76Z,TNX7,F0DA,F9XD,F67X,F4TQ,TSXE,F67Z,F65S,F67N,F6VC,TFGT,F8GB,FSKR,FA0L,TNWK,TOU7,FSUU,FABU,FAES,TZ35,T17Z,TZL6,T7NS,F65Q,TMKV,THQZ,THZS,FMMY,TKED,TMKK,TQF4,TO48,TX4N,TNKY,TPPT,TZMV,TOJS,TR3J,TYVK,TSAU,F6EB,TTAV,FNQO,TLO2,TPK2,TWIW,TZ11,T29Z,FBY4,TX5K,TQ6H,TZR8,TYUM,T5ZM,TZ15,FY82,TZ38,F11B,TY64,TKJJ,TDFM,FQZ0,FYGW,F25Q,FCV1,TN5P,FHKP,TI8E,TKP8,FDGI,FJ6K,TKB4,TLY1,T8VX,FN66,FFM2,T2I7,TAN0,FNOT,FC9Y,TSCS,THO9,TSMU,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,FZMM,FCY3,FGXK,F5ET,T27Z,T86Z,F9LX,TRUR,TD9H,FMVY,FRRI,TSN3,TAET,T7LJ,TTI2,TAIJ,TSKR,FQ8Y,TXGG,T9R3,T62Z,T10Z,FC4W,T40Z,TI2E,F9P5,TGJC,FUI6,FPL4,T43Z,TIEW,FITF,FV4X,T102,FP0Y,T47Z,TCIZ,T15Z,TQY2,TV8D,T15P,FOWL,FDWP,T9MI,TV9X,FSY0,FQIA,TUSF,FFIT,FUFO,T21Z,TWIE,FT5I,FGHH,TM19,TWLH,THN4,T010,FO4G,T3YQ,T2RN,TYWR,FLHX,FDMM,T0PQ,TZ66,TRBN,TWCO,TV6T,TUG6,T0PZ,T32Z,T4VT,T69Z,T52S,TZ5D,T5I8,FV1C,T6VS,FAF7,TZ12,F7A5,TPGT,T6W4,FQWB,FFLS,TSJR,T0V5,FTRX,FG4Q,TSWR,FR00,F1JT,FZEG,TY43,TZ78,TAXI,FQE7,FR51,FIX8,T0HP,FJAV,TWBS,FA8J,T04Z,TRB3,FYZA,FJJ7,F9WL,T9KF,FFVH,F4XZ,TZ33,T3NL,T0Q1,TT2O,TZYF,FLTY,T5SG,TYL2,FQFO,TY8C,T3S1,F0JB,FC4F,T77Z,T7ZB,T8BB,FEBZ,T9EY,T4R0,TXNH,FFDX,TRMB,TDY4,T6UA,F5P1,T90Z,FFJF,F4F2,TEQQ,FBFJ,T75Z,F6YE,F4L2,TGZS,F9P8,TZTW,TZ00,T33Z,TCTY,TSZO,TFN8,FQ00,F4ZG,TL1W,TDNE,FEDT,TZ89,FZOI,FG90,F74Q,TOV5,FGAL,FGDY,TPR3,FJWI,TMZY,THZH,TFU5,F5G0,TOC2,T5UP,T8A0,FLCG,TOPX,T9DA,T54Z,T0DC,TPCZ,TAZV,FPIS,TTWD,TB3W,FT52,TIQP,TBYQ,FW2Q,FATV,TDJX,T11Z,FX96,FBJQ,TLQA,TFEB,FX99,FBQJ,FOJ4,T1YU,T9D8,T4RV,T6R2,TN3I,TOFI,TUQU,TCXG,TVV5,T00Z,FT33,TDM3,TQNR,T3S4,FYQT,TDR2,T6OQ,FN9F,TH7D,F06I,TJ1A,FZ69,TECK,T2P6,T4DS,FDLP,TDWO,FSX7,T0QW,TGT6,T1EO,TJ4I,TVD7,TKOU,TVZN,FZP9,T4TW,TLE6,TBY8,TZWN,FZW6,FIVK,F0KQ,FNK9,FT31,TT8K,FUTY,TUDM,F0HN,T121,TAF9,TNK9,FFYK,FQ26,TE2K,FZ97,TFD3,T4LD,FGC0,FR0N,TFP2,FQFA,TND8,T4PY,FR30,TNUX,TMM5,FRIO,TZI6,FLX3,FXH1,TQ0M,FVV0,TNXK,F8T5,T7JF,TVVB,T6U0,TOLF,FQ3P,TRKK,TA6I,TSB8,TSZT,TBZI,TU6I
2942/TAT/HO/10/2020|20085044|FGXK,TKJJ,F2CC,F25Q,FCV1,FHKP,TI8E,TKP8,T00Y,FZ97,FJ6K,FMVY,T2PA,TLY1,T8VX,FN66,FFM2,TG3F,T3M5,TSCS,TZ63,FXH1,F3OT,F8PI,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,T9BT,T47Z,T4A3,F5ET,T27Z,F9LX,F3GN,TD9H,TFD3,T0Q1,TBV3,TSN3,F6RC,T7LJ,FX84,FGN4,FQ8Y,T7TJ,FC4W,T40Z,TI2E,TGJC,T90Z,FUI6,T43Z,T04Z,TIEW,FITF,T102,FP0Y,TQY2,TV8D,F5G0,TH7D,FOWL,FDWP,TV9X,F67N,FSY0,TSZO,FFIT,FUFO,T21Z,TWIE,TN10,TM19,THN4,T010,FSUU,T3YQ,FAES,TJ1A,FDMM,T0PQ,TXNH,THQZ,TV6T,TMM5,FMMY,T32Z,T4VT,T52S,T5I8,T54Z,TZMV,F6EB,FNQO,T6VS,TWIW,FAF7,TZ12,F7A5,TPGT,TQ6H,FQWB,FFLS,FY82,FTRX,TOV5,TNX7,FR00,TDFM,FQZ0,FZEG,TMKV,FYGW,THZS,TAXI,T1YU,FDGI,F65S,FIX8,TAN0,FNOT,T5UP,TWBS,TSMU,TA6I,T00Z,FZMM,FCY3,TNAK,F9WL,T86Z,F4XZ,TZ33,T3NL,FRRI,TT2O,TZYF,T5SG,TAET,T9D8,TY8C,FC4F,T77Z,T8BB,FEBZ,T9EY,T4R0,FFDX,TRMB,TDY4,T9R3,T6UA,F5P1,FFJF,F4F2,TEQQ,TZ66,FPL4,F6YE,TSWR,F9P8,TZ00,TCTY,TN5P,TFN8,FQIA,TUSF,FT5I,FGHH,TWLH,FEDT,TZ89,FC9Y,FZOI,FG90,T2RN,F8DC,FGAL,FLHX,F1G1,FGDY,TPR3,TWCO,TSJR,TKB4,TUG6,TRIF,TFU5,TNK9,TZ78,TOC2,T07Z,TRUR,T69Z,TOPX,T9DA,T3S1,T0DC,F5LH,TAZV,T8OA,TAIJ,TTWD,TB3W,TSKR,THO9,FT52,T6W4,TBYQ,TQ0M,TIQP,FW2Q,TXGG,FATV,T10Z,TDJX,FG4Q,FX96,FBJQ,TLQA,TFEB,TECK,F1JT,TCIZ,FFYK,FR51,T8OU,T4RV,TN3I,FJAV,TOFI,FA8J,FO4G,TUQU,TCXG,TVV5,TDM3,T3S4,TZ47,FYQT,TDR2,T5MN,FN9F,TRBN,F06I,F9XD,T2P6,T4DS,T9KF,T0PZ,TDWO,FQE7,T0QW,TGT6,TJ4I,TVD7,TPEP,TYL2,FQFO,TKOU,TVZN,FZP9,T7ZB,TID5,TLE6,TZ5D,TR3J,TBY8,TZWN,TLO2,FZW6,FT31,T92Z,TT8K,FBFJ,T75Z,FUTY,F4L2,TGZS,T0V5,T36Z,F9P5,T76Z,T121,TZTW,FJJ7,TAF9,TY43,FQ26,TE2K,T4LD,FGC0,FR0N,FQ00,TFP2,F4ZG,TL1W,TND8,T4PY,FR30,TNUX,TZI6,FLX3,FVV0,T2I7,TNXK,T0HP,TNWK,T6U0,F0KQ,TRKK,T17Z,TSZT,TBZI,T3S6,FJWI,F0HN,FYZA,FBQJ,TMZY,TK2X,THZH,TXLL,FFVH,T8MG,T8A0,FLCG,TQF4,FX88,TOVJ,TPCZ,TZ46,T5GB,FX89,TZKX,T01Z,FLTY,TV6F,TRB3,FMZ9,FYAM,TW8F,T5PR,TW90,FX99,FEES,TV0X,T33Z,T9MI,TVC0,T6R2,TVWG,T2KA,TDNE,TXC6,F2BZ,F8GB,TY3V,FT33,T70Z,TVE6,T6OQ,T85Z,TYWR,TZMP,TH0K,TZU1,FV4X,FZ69,FDLP,F1UV,FSX7,FUBG,T1EO,FVV9,TYTQ,F0JB,TZ55,T4TW,TI42,FV1C,TTI2,TIIB,FZMX,FIVK,FNK9,TK4P,T62Z,T2SK,TN85,TBWQ,TUDM,T11Z,F67X,FOJ4,F4TQ,FFGI,T15Z,TSXE,T15P,F67Z,FQFA,F6VC,TFGT,FRIO,FSKR,FA0L,F8T5,T7JF,TOU7,TVVB,F1XB,FABU,TOLF,FPIS,FQ3P,F74Q,TZ35,TSB8,TZL6,T7NS,TU6I,F65Q,F0DA,TKED,TQNR,TMKK,TO48,TX4N,TNKY,TPPT,TW5C,TOJS,TYVK,TSAU,TTAV,TPK2,TZ11,T29Z,FBY4,TX5K,TYUM,T5ZM,TZ15,TZR8,TZ38,F11B,FN81,TY64
2942/TAT/HO/10/2020|20091823|T47Z,F5ET,T27Z,F9LX,F3GN,TD9H,TFD3,FFVH,TBV3,TSN3,F6RC,T7LJ,FX84,FGN4,FQ8Y,T7TJ,FC4W,T40Z,TI2E,TGJC,FUI6,T43Z,TIEW,FITF,FYAM,T102,FP0Y,TV8D,F5G0,FOWL,FDWP,TV9X,F67N,FSY0,FFIT,FUFO,TWIE,TM19,THN4,T010,TDNE,T21Z,FSUU,TG3F,T3YQ,T5UP,FAES,FDMM,T0PQ,THQZ,TV6T,FMMY,T32Z,T4VT,T52S,T0Q1,T5I8,TYTQ,F6EB,FNQO,T6VS,TWIW,FAF7,TZ12,F7A5,TPGT,TQ6H,FQWB,FFLS,FY82,FTRX,FR00,TDFM,FQZ0,FZEG,FYGW,TAXI,FOJ4,FDGI,TH7D,FFGI,FIX8,TSZO,TAN0,FNOT,TN10,TWBS,TSMU,TA6I,TJ1A,T90Z,FZMM,FCY3,T04Z,TNX7,F9WL,T86Z,F4XZ,TZ33,TMM5,T3NL,FRRI,TT2O,TZYF,T5SG,TAET,TVD7,TQNR,TY8C,FC4F,T77Z,T8BB,FEBZ,T9EY,T54Z,F74Q,TZMV,T4R0,FFDX,TRMB,TDY4,T9R3,T6UA,F5P1,FFJF,F4F2,TEQQ,TZ66,FPL4,F6YE,TSWR,TZR8,TQ0M,F9P8,TXNH,TZ00,TCTY,THZS,TFN8,FQIA,T1YU,TUSF,FT5I,FZ97,FGHH,TWLH,FEDT,TZ89,FZOI,FG90,FXH1,T2RN,F8DC,FGAL,FLHX,FGDY,TPR3,TWCO,T00Z,TUG6,TRIF,TFU5,TNAK,T4A3,TOC2,T8MG,T07Z,T69Z,TOPX,T9DA,T3S1,T0DC,F5LH,TAZV,TTWD,TB3W,THO9,FT52,T6W4,TBYQ,FW2Q,FATV,TDJX,FG4Q,FX96,FBJQ,TLQA,TFEB,TECK,F1JT,FFYK,FR51,T4RV,TN3I,FJAV,TOFI,FA8J,TUQU,TCXG,TVV5,TDM3,T3S4,FYQT,TDR2,F1G1,FN9F,F06I,TSJR,F9XD,T2P6,T4DS,T9KF,TDWO,FQE7,T0QW,TGT6,TZ78,TJ4I,TYL2,FQFO,TKOU,TRUR,TVZN,FZP9,T7ZB,TLE6,T9D8,TR3J,TBY8,TZWN,TLO2,T8OA,FT31,T92Z,TT8K,FBFJ,T75Z,FUTY,TIQP,F4L2,TGZS,T36Z,TXGG,T10Z,T121,TZTW,T5MN,TAF9,TRBN,TMKV,T3S6,FQ26,TE2K,T4LD,FGC0,FR0N,FQ00,TFP2,F4ZG,TL1W,F65S,TND8,T4PY,FR30,TNUX,TZI6,FLX3,FVV0,TNXK,TNWK,T6U0,F0KQ,TRKK,TLY1,TSZT,TBZI,FJWI,F0HN,TZ47,F9P5,FBQJ,TMZY,THZH,TXLL,T8A0,FLCG,FX88,TPEP,TPCZ,TZ46,T5GB,FX89,TID5,TZKX,TZ5D,T01Z,FZW6,FLTY,TV6F,FMZ9,TW8F,T5PR,TOV5,TW90,T0V5,FX99,FEES,FYZA,TKB4,TV0X,FJJ7,T9MI,TVC0,TN5P,TY43,T6R2,T8OU,TVWG,T2KA,TXC6,F2BZ,T2I7,F8GB,FC9Y,T0HP,TY3V,FT33,T70Z,TVE6,T6OQ,T85Z,TYWR,T17Z,TZMP,TH0K,TZU1,FV4X,FZ69,FDLP,F1UV,FSX7,TK2X,FUBG,TNK9,T1EO,FVV9,F0JB,TZ55,T4TW,TI42,FV1C,TQF4,TIIB,FZMX,FIVK,TAIJ,FNK9,TK4P,T62Z,T2SK,TN85,TBWQ,TUDM,TRB3,F67X,TQY2,F4TQ,TSXE,TCIZ,F67Z,TSKR,T33Z,FQFA,F6VC,TFGT,FRIO,FSKR,FA0L,F8T5,T7JF,TOU7,TVVB,F1XB,FABU,TOLF,FPIS,FQ3P,FO4G,TZ35,TSB8,TZL6,T7NS,TU6I,F65Q,F0DA,T11Z,TKED,T0PZ,TMKK,TO48,TX4N,TNKY,TPPT,TW5C,TOJS,TYVK,TSAU,TTAV,TPK2,TOVJ,TTI2,TZ11,T29Z,FBY4,TX5K,TYUM,T5ZM,T76Z,TZ15,TZ38,F11B,FN81,TY64,FGXK,TKJJ,F2CC,F25Q,FCV1,FHKP,TI8E,TKP8,T00Y,FJ6K,T15Z,FMVY,T15P,T2PA,T8VX,FN66,FFM2,T3M5,TSCS,TZ63,F3OT,F8PI,TB0R,FGIO,FMMM,FCHC,FGR8,TBMT,FOS4,T9BT
